id,text,emotion
[10235],"""[My @LDNOverground train is announcing absolutely everything overground station on the network #giggle]""","""[surprise]"""
[10236],"""[Never been so relived 😆]""","""[surprise]"""
[10237],"""[Baby, I'm dancing in the dark]""","""[surprise]"""
[10238],"""[462 appearances in PL and 200 goals!! 2.31 games per goal. That's very nearly a goal in every 2 games #crap 😂😂 🙄🙄🤔🤔 #Rooney]""","""[surprise]"""
[10239],"""[@morninggloria I came for the 'damn boy' jokes but stayed because you are great at your actual job 👍🏾]""","""[surprise]"""
[10240],"""[Yes @itv2 @LoveIsland putting that Angel @MikeThalassitis back in the villa was the best move #revenge #returnofthemike #LoveIsland #hot]""","""[surprise]"""
[10241],"""[@elebelfiore Isn't it always about control and mistrust?]""","""[surprise]"""
[10242],"""[Even in an incomplete state, the Ten-Tails possesses immense physical strength and is remarkably fast, despite its tremendous size.]""","""[surprise]"""
[10243],"""[@President1Trump The ignorance of the left is shocking]""","""[surprise]"""
[10244],"""[@The_Lucbomber @EtikaWNetwork Etika is polneraffs long lost brother confirmed]""","""[surprise]"""
[10245],"""[@ananavarro My husband gets up and hour before.  Every day upon opening my eyes I ask him 'did he start WWIII yet?']""","""[surprise]"""
[10246],"""[He accusd India of HR violations in Kashmir BUT refusd to name India's role in fomenting terror in Pakistan through TTP, BLA &amp; MQM.shame #ZH]""","""[surprise]"""
[10247],"""[@Kristiann1125 lol wow i was gonna say really?! haha have you seen chris or nah? you dont even snap me anymore dude!]""","""[surprise]"""
[10248],"""[@JessicaZ00 @ZRlondon ditto!! Such an amazing atmosphere! #PhilippPlein #cheerleaders #stunt #LondonEvents #cheer]""","""[surprise]"""
[10249],"""[It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway. #concern]""","""[surprise]"""
[10250],"""[@onefumi oh I see. I've seen so many people mourn the loss that I was surprised to see your tweet. I suppose same old here in SA]""","""[surprise]"""
[10251],"""[Watch this amazing live.ly broadcast by @matt.boss  #musicallyjh]""","""[surprise]"""
[10252],"""[#GetSmartWithARQ is a smart way to start investing and #whiteicenetwork is smart source 2 #start #skilled #manpower #recruitment for ur firm]""","""[surprise]"""
[10253],"""[This night is sparkling, don't you let it go! I'm wonderstruck, blushing all the way home..' #ValerieBot]""","""[surprise]"""
[10254],"""[@asda if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered - I'm winning today-sadly I didn't ]""","""[surprise]"""
[10255],"""[@airvistara as always it was indeed a wonderful experience flying with you guys today #bestinbusiness #delight #happyme]""","""[surprise]"""
[10256],"""[As your own lives in order to complete our amazing life journey successfully, it is there. ]""","""[surprise]"""
[10257],"""[Whatt a trailerrrr !!! @karanjohar @AnushkaSharma #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !! #awestruck #longingformore]""","""[surprise]"""
[10258],"""[Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response: 'there's two SYDNEY AFL teams?' #serious]""","""[surprise]"""
[10259],"""[Why is it so windy? So glad I didn't ride my bike. #fear #wind]""","""[surprise]"""
[10260],"""[@noveliciouss OMG, that's such a beautiful quote.  #amwriting]""","""[surprise]"""
[10261],"""[@samsteinhp stop the presses, @realDonaldTrump said/proposed something racist. #shocking]""","""[surprise]"""
[10262],"""[The difference between someone's selfies when they're happy vs. unhappy is absolutely amazing.]""","""[surprise]"""
[10263],"""[@aidankerrpol I think you should do. Get the fashion police involved. #shocking]""","""[surprise]"""
[10264],"""[Congress attended by midterm liveliness differently constraints: qmiv]""","""[surprise]"""
[10265],"""[Rojo is shocking.......absolutely shocking !!!]""","""[surprise]"""
[10266],"""[@JensenAckles @jarpad whatever Sam is holding on your tee looks like it's got a droop on 😂]""","""[surprise]"""
[10267],"""[Turkish exhilaration: for a 30% shade off irruptive russian visitors this twelvemonth, gobbler is nephalism so...]""","""[surprise]"""
[10268],"""[@EmmyMitchell_  hahahaha you're ridiculous!!! But thank you a joyous evening xx]""","""[surprise]"""
[10269],"""[Pull over #tonight and make your car #shake 😋💦]""","""[surprise]"""
[10270],"""[.@monsoonuk Ordered before 10pm last night, paid for next day. Didn't bother to fufill order. Now 14 working days for a refund! #shocking]""","""[surprise]"""
[10271],"""[If her legs aren't shaking, you're not doing it right.]""","""[surprise]"""
[10272],"""[10 page script due Friday for class. Who said I could do this MFA thing?  #GradSchoolProblems #someonetelltinafeytohireme]""","""[surprise]"""
[10273],"""[Riggs dumb ass hell lolol #hilarious #LethalWeapon]""","""[surprise]"""
[10274],"""[there’s shaytan in this room wallahi its been dark all the time now the lamp is on!! omg shaytan]""","""[surprise]"""
[10275],"""[@beautyfulli_ami that guy in the back of your picture is hilarious]""","""[surprise]"""
[10276],"""[Watching It Follows.  This is a super freaky movie.  #horror #scary]""","""[surprise]"""
[10277],"""[Coworker: 'That happened to a friend of mine once, but with guns instead of babies.' #workplace ]""","""[surprise]"""
[10278],"""[#tulsa - Police manufacture murder... Wonder why we carry burners...? - MaxLevelz ]""","""[surprise]"""
[10279],"""[Are you serious??]""","""[surprise]"""
[10280],"""[@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions ]""","""[surprise]"""
[10281],"""[@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life. ]""","""[surprise]"""
[10282],"""[@ScottiePass shock horror handicap dodger is at the top 😂 close on the agg cup good , but think pressure will get to mark🤔]""","""[surprise]"""
[10283],"""[Might start stanning Lady Gaga again - more so than last time - but shhh don't tell Connor]""","""[surprise]"""
[10284],"""[@JimRichMoriarty + I am in your life! *He yells* Surprise, surpriiise! *He chirps cheerfully, with a wicked grin on his lips*]""","""[surprise]"""
[10285],"""[@marthalyssa yep. LOL #bitter]""","""[surprise]"""
[10286],"""[@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ibishotel1 to give me my keys back. They aren't for my house! #shocking]""","""[surprise]"""
[10287],"""[@PAKallman If you get it going with him, tag me the link please. I have a lot of friends who love following his unintentional hilarity.]""","""[surprise]"""
[10288],"""[Woah. That overtime was exhilarating! Out of my seat and the hands on mackinnon wow #WCH2016]""","""[surprise]"""
[10289],"""[@MisterAK47 it's very telling that racist bigots always resort to the insult 'fag' like that's worse than being a racist bigot.]""","""[surprise]"""
[10290],"""[okay false alarm it's working again]""","""[surprise]"""
[10291],"""[Omg I actually thought she was going to jump.  #SouthPark20 #southpark]""","""[surprise]"""
[10292],"""[Watch this amazing live.ly broadcast by @kelli.peterson #lively #musically.   Come WATCH]""","""[surprise]"""
[10293],"""[I truly feel like science has the ability to make a milk out of anything ... cashew milk, hemp milk, pine nut milk, dandelion milk]""","""[surprise]"""
[10294],"""[The neighbor dancing in the Clayton Homes commercial is me. #hilarious]""","""[surprise]"""
[10295],"""[On the last episode of #MakingAMurderer poor Brendan glad they #appeal it #shocking #crime #documentary #reallife]""","""[surprise]"""
[10296],"""[Candice on great british bake off with that pout does my head in 👊🏻🙄]""","""[surprise]"""
[10297],"""[Popufurs make posts like 'opening commissions in an hour get a slot while you can' and I'm like sitting here in awe at that sort of demand]""","""[surprise]"""
[10298],"""[I've got some new pens to break in. Name an animated series and I'll draw you in that style 🖍]""","""[surprise]"""
[10299],"""[@sidviyer uff!! Look at your Arsenal fans cheering for every goal against United. haha]""","""[surprise]"""
[10300],"""[whats with these boxes when i search google on chrome  #distracting]""","""[surprise]"""
[10301],"""[Like, 'loon attic'. Luckily it quickly sunk in that it was the wrong pronunciation, but I still couldn't stop saying it. It just stuck.]""","""[surprise]"""
[10302],"""[Omg he kissed her🙈  #w]""","""[surprise]"""
[10303],"""[@Trump_Videos she looks completely #rabid @realDonaldTrump]""","""[surprise]"""
[10304],"""[@SkySportsRL i would just get some decent referees #shocking]""","""[surprise]"""
[10305],"""[Watch this amazing live.ly broadcast by @jaredhorgan  #musically]""","""[surprise]"""
[10306],"""[@caIrissian take deep breaths bc the shaking could be from adrenaline. Oh wow that's weird. Depending if you're regular or not that varies-]""","""[surprise]"""
[10307],"""[Folk Band 'Thistle Down' will be replaced by 'The Paul Edwards Quartet' at Laurel Bank Park Sat 24 11am - 3pm due to ill health #jazz #blues]""","""[surprise]"""
[10308],"""[@Berbaqueue @_indubioproreo shocking work ethic by our players, Rooney stifled by their laziness]""","""[surprise]"""
[10309],"""[@Briardpup @dogworldnews Did they get the wrong fur Pal? #shocking 😱]""","""[surprise]"""
[10310],"""[I need to think of a new Avatar for Fire Emblem Revelation as I might start playing it soon, any ideas for names? What gender do I choose]""","""[surprise]"""
[10311],"""[@TheBadgerBoy check out the article on @SaintSkipper5 on @dailyecho #shocking]""","""[surprise]"""
[10312],"""[No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.]""","""[surprise]"""
[10313],"""[@KarenL109 replace the carpet!! #shocking !!!!]""","""[surprise]"""
[10314],"""[@PearseDoherty @harrymcgee @IrishTimes That might sting for a bit lads but you'll get over it.     #betterwithsinnfein]""","""[surprise]"""
[10315],"""[@FieldYates @MatthewBerryTMR @Stephania_ESPN @MikeClayNFL @FrankCaliendo goddamn...the 'celebrity' draft at the end was classic. #hilarious]""","""[surprise]"""
[10316],"""[Yo there's a kid on my snap chat from LA &amp; they get high off helium gas lmao.... I am like why the fuck lol]""","""[surprise]"""
[10317],"""[@TheDappaMc also £2.50 for a chocolate Feast ice lolly.. proper shocking 😩]""","""[surprise]"""
[10318],"""[@RussiaInsider Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4 ]""","""[surprise]"""
[10319],"""[My husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for SJ NHL/AHL hockey.]""","""[surprise]"""
[10320],"""[@Rovers what highlights ? I would imagine you will only have 30 seconds of highlights for the whole season so far #shocking. #venkysout]""","""[surprise]"""
[10321],"""[Hello fellow #horror #creepy #dark #stange #story fans, how's your day? #followme and I'll #followback]""","""[surprise]"""
[10322],"""[@Policy_Exchange A plus point, she won't have to queue for the loos. Any more plus points? Nope, can't think of any #shocking #sexism]""","""[surprise]"""
[10323],"""[Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. ]""","""[surprise]"""
[10324],"""[It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n#funny #pun #punny #lol #hilarious]""","""[surprise]"""
[10325],"""[Crossfit houston-la homefolks as for spry proprieties regimes: AJaFUE]""","""[surprise]"""
[10326],"""[I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well]""","""[surprise]"""
[10327],"""[I'm sorry but since when is an #indiegames #DLC worth nearly £130 that's just plain lunacy when the game itself is £20odd, #astounded 😱]""","""[surprise]"""
[10328],"""[@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge]""","""[surprise]"""
[10329],"""[@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity]""","""[surprise]"""
[10330],"""[why is @Iongroadhome so aesthetically pleasing every single day they're even pretty when they just woke up, when they're tired, just. always]""","""[surprise]"""
[10331],"""[Like hello? I am your first born you must always laugh at my jokes. ]""","""[surprise]"""
[10332],"""[@MoneyJay901 hard to tell in your pic. My mistake then. Either way, nothing I said initially was about race. U took it there.  #ignorant]""","""[surprise]"""
[10333],"""[@AdamSinger bubble implies it will burst?]""","""[surprise]"""
[10334],"""[When you wake up from a dream laughing at something stupid, and that makes you laugh more ]""","""[surprise]"""
[10335],"""[That's me for the evening, though! Way too lit to finish these off properly without causing some serious mischief.]""","""[surprise]"""
[10336],"""[Watch this amazing live.ly broadcast by @rosannahill  #musically]""","""[surprise]"""
[10337],"""[@RealTimBooth I've never been fond of having dark eyes until seeing this share.]""","""[surprise]"""
[10338],"""[@NGilbert92 @_c0urtknee_ haha it's me, shocking I know 😂 you'll hear me moan I'm too cold in winter ⛄️]""","""[surprise]"""
[10339],"""[@thixotropic No. Was so sudden. Hasn't sunk in yet. With Leo I knew it was coming.]""","""[surprise]"""
[10340],"""[@AdoreDelano ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! #nervous]""","""[surprise]"""
[10341],"""[McDavid breakaway. Lundqvist with a tremendous save.]""","""[surprise]"""
[10342],"""[It really is amazing the money they give to some of these QB's #nfl #texans #brock ]""","""[surprise]"""
[10343],"""[What do you do?'\n'You are not worthy enough to know.' #what #serious]""","""[surprise]"""
[10344],"""[10 minutes with an incense and all I get is 2 Rattatas. 😂#PokemonGO]""","""[surprise]"""
[10345],"""[You don't know what to expect by Brendon's video lmao LA devotee video got me shook ]""","""[surprise]"""
[10346],"""[Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch #shocking]""","""[surprise]"""
[10347],"""[@Wild_Lucario_ *chuckles* did I scare you?]""","""[surprise]"""
[10348],"""[Ronaldo has been shocking. He's tried to do skill twice and he's nearly fallen over both times]""","""[surprise]"""
[10349],"""[gifs on iOS10 messaging app are hilarious.]""","""[surprise]"""
[10350],"""[@MeghanEMurphy Oh gosh, if you get 800+ raging comments from cruise fans, I will just die laughing!]""","""[surprise]"""
[10351],"""[@jtkola @danmericaCNN she's still younger and more spry than trump]""","""[surprise]"""
[10352],"""[did you know that the sparkling letters in Super Mario Galaxy spell out U R MR GAY]""","""[surprise]"""
[10353],"""[lol! no mention of pak PM or even his speech on any international news channel and pakis are rejoicing as if the world stands with them]""","""[surprise]"""
[10354],"""[@AnjiDunlap droop in leggings? Are they wearing XXXL?]""","""[surprise]"""
[10355],"""[Ok but how are the fast &amp; furious movies NOT classified as comedy's? 🤔]""","""[surprise]"""
[10356],"""[@RonBaker6694 I got a super speeder and lost my license for 6 months! 😩🔫]""","""[surprise]"""
[10357],"""[I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. #bully]""","""[surprise]"""
[10358],"""[Does this blow your mind as much as it blew mine, or did I just sexually harass someone? #WHOA #Mindblown #huh #setback #fright #madashell 😂]""","""[surprise]"""
[10359],"""[It's weird because I was discussing sex resentment and confusion in the thing I was writing last night.]""","""[surprise]"""
[10360],"""[@ZachZaidman  shocking]""","""[surprise]"""
[10361],"""[Look forward to the detours because they bring delightful surprises. #lifequote #delight]""","""[surprise]"""
[10362],"""[Watch this amazing live.ly broadcast by @thebrandonrobert  #musically]""","""[surprise]"""
[10363],"""[@EASPORTSFIFA EA sports technical support team really suprised me 😊 SUPRISED ME AT HOW SHIT THEY WERE ]""","""[surprise]"""
[10364],"""[Changing my hair again #shocking]""","""[surprise]"""
[10365],"""[I'm in awe]""","""[surprise]"""
[10366],"""[Sharpened a pencil today, haven't sharpened once since 1999. ✏️ ]""","""[surprise]"""
[10367],"""[Rooney shocking attempted cross]""","""[surprise]"""
[10368],"""[I am in #shock and #awe and the places my #toddler manages to get his dinner.]""","""[surprise]"""
[10369],"""[#ukedchat A4 Just go outside (or to the gym hall) and play! \n#education #playful #learning]""","""[surprise]"""
[10370],"""[Food that gets delivered 😍🙌🏻 #cheering #happy]""","""[surprise]"""
[10371],"""[I'm so confused by the new American horror story 😩]""","""[surprise]"""
[10372],"""[#tulsa - Police manufacture murder... Wonder why we carry burners...? - MaxLevelz #shake]""","""[surprise]"""
[10373],"""[@Mc_Cabe_Conor This is it. The complete illiteracy around the role, nature and extent of British agents is shocking.]""","""[surprise]"""
[10374],"""[So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points #shocking]""","""[surprise]"""
[10375],"""[Hoping to hear some serious @DonnieTrumpet tonight]""","""[surprise]"""
[10376],"""[While I was walking, a little boy in a red shirt(5/6 years of age) shouting from a distance of 3 meters, in a jovial manner saying...]""","""[surprise]"""
[10377],"""[@YahooCare data stolen in 2014 and only now do you tell us #shocking.]""","""[surprise]"""
[10378],"""[Gotta wonder why Caller Max listens to the show in the first place if you so incense him @MSignorile]""","""[surprise]"""
[10379],"""[Unbelievable from McDavid and Matthews. Lundqvist can do nothing but shake his head #WCH2016]""","""[surprise]"""
[10380],"""[Watch this amazing live.ly broadcast by @elise_awsome_11  #musically]""","""[surprise]"""
[10381],"""[@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis ]""","""[surprise]"""
[10382],"""[So I survived spin....trying to get down the stairs was hilarious tho #jellylegs 😂😂]""","""[surprise]"""
[10383],"""[What's with all pre industrial revolution-esque footwear? You guys tryin out for grapes of wrath today?]""","""[surprise]"""
[10384],"""[What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n #whereareugoing ]""","""[surprise]"""
[10385],"""[I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper #happy #letsdance #dirtydancinginthemoonlight👌]""","""[surprise]"""
[10386],"""[This is the scariest American Horror Story out of all of them... I'm gonna have to watch in the daytime. ]""","""[surprise]"""
[10387],"""[and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets ]""","""[surprise]"""
[10388],"""[Once I have sent a pitch to a brand I close all tabs relevant to them instantly. Thats the kind of detachment I create for myself. #serious]""","""[surprise]"""
[10389],"""[No @Chrishilly1987 for MOS 😡  #shocking Leads from the front 💪🏻]""","""[surprise]"""
[10390],"""[@laray_jenkins2 @SportsInsights yeah I know it unless our offense can get something going. That's a big if]""","""[surprise]"""
[10391],"""[so I picked up my phone!!!' #shocking 😳]""","""[surprise]"""
[10392],"""[.@WotzupCapeTown - thanks for sharing! Surprise guests! @HumanJurgen &amp; visiting US Tenor Sax @CunninghamColin. #livemusic #capetown #blues]""","""[surprise]"""
[10393],"""[inha's and seol's banter is rly fun to read. im in awe that seol is willing to deal with her tho]""","""[surprise]"""
[10394],"""[Mary astounded there at the concept of having leftover milk at the end of your cereal #GBBO]""","""[surprise]"""
[10395],"""[Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless ]""","""[surprise]"""
[10396],"""[Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally]""","""[surprise]"""
[10397],"""[@JaredWyand @ilovetailgating the beak on that woman is almost as shocking as the low IQ of her followers.]""","""[surprise]"""
[10398],"""[You make me breathless.]""","""[surprise]"""
[10399],"""[@AliKhanSays Oh come on. RAW and ISI have been spying for decades. Spying and supporting terrorism is two different thing.]""","""[surprise]"""
[10400],"""[Well i did hear once before that girls are attracted to men that look like their dad!  👌 ]""","""[surprise]"""
[10401],"""[@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears ]""","""[surprise]"""
[10402],"""[Kayaking is merriment together with sevylor inflatable kayaks: eYGgJxMl]""","""[surprise]"""
[10403],"""[This white lady just told me that I incite suspicion based on how I look, being 6'4', having tatoos, athletic build and wear a durag. WOW!]""","""[surprise]"""
[10404],"""[@LucidHurricane_ wait, you mean he wasn't armed with a book? #shocking]""","""[surprise]"""
[10405],"""[@Nxrthstxr I think it's the daunting fact of the typical offer being those grades. Even though it's been proven not to be the case exactly]""","""[surprise]"""
[10406],"""[GUY was such a video I'm shaking @ladygaga]""","""[surprise]"""
[10407],"""[Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised #sad]""","""[surprise]"""
[10408],"""[#WTF @NYSCHereToHelp @NYSC allows #gym  #atmosphere! #jumpship #nasty #atmosphere #unprofessional]""","""[surprise]"""
[10409],"""[You don't know what to expect by Brendon's video lmao LA devotee video got me shook #panic]""","""[surprise]"""
[10410],"""[Panpiper playing Big River outside The Bridges in SR1 ]""","""[surprise]"""
[10411],"""[Watch this amazing live.ly broadcast by @__.mila.__  #musically]""","""[surprise]"""
[10412],"""[Rear garden alarm activated  at Telford house at 106.4.]""","""[surprise]"""
[10413],"""[The #chiropractor makes me so #happy.]""","""[surprise]"""
[10414],"""[Great to meet @BrightonChoir @MJParanzino tonight. What a lively and enthusiastic bunch! Look forward to working with you again!]""","""[surprise]"""
[10415],"""[Shanghais chief distracting levity pampa - proper dingle carry away: uUDQujcia]""","""[surprise]"""
[10416],"""[How did Ryan Murphy create both #AHS and #glee \nSo different]""","""[surprise]"""
[10417],"""[A @FirstBSA not turning up? Why am I not surprised. Late for work again! ]""","""[surprise]"""
[10418],"""[tesco. why OH why cant my Visa electron be accepted on line , I am 55 , NOT 15 ?? #shocking]""","""[surprise]"""
[10419],"""[@bt_uk broadband is shocking regretting signing up now  #shouldofgonewithvirgin]""","""[surprise]"""
[10420],"""[PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story. #shocking #CharlotteProtest #CharlotteRiot]""","""[surprise]"""
[10421],"""[Why did Alex just growl at me.. 😂😂😂]""","""[surprise]"""
[10422],"""[@EBled2 Great to have you as our tournament chair and award was #serious]""","""[surprise]"""
[10423],"""[And here we go again 😓 ]""","""[surprise]"""
[10424],"""[@ImNotInfected — rather someone that could help her. Concern clouded her green eyes, not once having seen a girl alone in the woods and —]""","""[surprise]"""
[10425],"""[@Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend anyone?🤔]""","""[surprise]"""
[10426],"""[@kayleighmcenany  @DonaldJTrumpJr Is that really all you can offer for those who sacrifice daily to keep you safe...? @kayleighmcenany ]""","""[surprise]"""
[10427],"""[A presentations propensity for hilarity plays a large part in determining it's funny/offensive ratio and how well such thoughts will go over]""","""[surprise]"""
[10428],"""[@vibaby @imEB y'all had crackheads in the islands? I don't know why I find that so interesting and shocking]""","""[surprise]"""
[10429],"""[Ok it really just sunk in that I'm seeing the 🐐 in a few hours.. wow 🙄🙄]""","""[surprise]"""
[10430],"""[@HeyCaraJay I am inconsolable at this GIF in context]""","""[surprise]"""
[10431],"""[I would just give her with their naked body. ]""","""[surprise]"""
[10432],"""[I don't get how people can leave their phone on don't disturb all day...does your mom not threaten you when you don't respond within seconds]""","""[surprise]"""
[10433],"""[@LeeMorris7 I had no idea until I came off air directing at 7pm #shocking 😕]""","""[surprise]"""
[10434],"""[@britishairways term 5 security queues at arrivals #shocking]""","""[surprise]"""
[10435],"""[@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me  #itsagunalright]""","""[surprise]"""
[10436],"""[Bridesmaid dresses: having carnal delight in addition to separates: RFpBAX]""","""[surprise]"""
[10437],"""[y'all shabazz's name in my phone is 'easy breezy beautiful' &amp; I will not apologize.]""","""[surprise]"""
[10438],"""[@JustinRow10 dude the new madden 17? Haha]""","""[surprise]"""
[10439],"""[@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider #shocking]""","""[surprise]"""
[10440],"""[Absolutely shocking. The decline of Rooney is a little embarrassing really!]""","""[surprise]"""
[10441],"""[@_noTORIEty lol senior year we would get early dismal for work study ,he was her boss and you know what happened next 🙃]""","""[surprise]"""
[10442],"""[Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. #horror]""","""[surprise]"""
[10443],"""[@colmjoconnor well it was after my heyday too I'm afraid, I was expecting 1st baby I reckon. Now aged 15 *gulps* I'm so old :-)]""","""[surprise]"""
[10444],"""[Trust me to lose my wallet and have to call Lifeguard &amp; Swimmers social early as VC @YSJFC ]""","""[surprise]"""
[10445],"""[I told my therapist that I'm on the dance team and now she's unhappy with me.]""","""[surprise]"""
[10446],"""[incredible that anthony weiner has been caught chasing a busty milkmaid across a park at double speed while jaunty music plays]""","""[surprise]"""
[10447],"""[@darcomafloy OMG IM CRYING HAHAHAHA ikaw talaga tagagising ko HAHA shet i set my alarm BUT I FORGOT TO TURN IT ON but im awake now so--]""","""[surprise]"""
[10448],"""[When my friends send me ballons and fireworks through text...#amazing #smiling]""","""[surprise]"""
[10449],"""[@RussiaInsider Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4 #terrorism]""","""[surprise]"""
[10450],"""[Just reached 10k followers - WOW - thanks blues #mcfc #ctid]""","""[surprise]"""
[10451],"""[Am I the only one with parking sensors who still manages to reverse into things? ]""","""[surprise]"""
[10452],"""[When I was new, I hate the Judge Judy sponsorship style- but looking back it was the only thing that worked. #recovery #sober #cantconacon]""","""[surprise]"""
[10453],"""[How had Matty Dawson not scored there!!!!! ]""","""[surprise]"""
[10454],"""[@BitchestheCat Look at those teef! ]""","""[surprise]"""
[10455],"""[My @timehop literally cracks me up when I see posts from 2 years ago and later 😂 ]""","""[surprise]"""
[10456],"""[The fact that we have a presidential candidate that speaks the way Trump does is alarming. I thought higher of my peers. #FDT16]""","""[surprise]"""
[10457],"""[@zavvi @zavvihelp only offering 6 moth warranty #ps4pro #shocking #truth #ripoff]""","""[surprise]"""
[10458],"""[This is #horrible: Lewis Dunk has begun networking #a Neo-Geo with a his holiday home in Mexico.]""","""[surprise]"""
[10459],"""[Had a dream last night that Chris Brown created a diss track about Drake and Rihanna called 'I Hit It First' 😳😳 #dark]""","""[surprise]"""
[10460],"""[I should really study today for chemistry but playing madden is just way more fun.]""","""[surprise]"""
[10461],"""[The horrible puns for the day have been made. I shall return to my cage in a dark corner by myself while crying &amp; laughing hysterical now.]""","""[surprise]"""
[10462],"""[I lost my wallet, then found it, then lost it again AND THEN FOUND IT!!!!! \nCollege is brazy]""","""[surprise]"""
[10463],"""[Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised ]""","""[surprise]"""
[10464],"""[@MendipHillsAONB do we think the swallows and swifts have gone? Photo'd 3 nights ago, not seen since.  #Autumn]""","""[surprise]"""
[10465],"""[Can't believe @haven ring my parents NOW when they go tomorrow to say no disabled washing facility for my wheelchair bound dad #shocking]""","""[surprise]"""
[10466],"""[@clarechampion @Westclarepage and peter your radio piece on off the ball was pure class , no digs , no revenge , a total balanced pro ! 👏👏👏]""","""[surprise]"""
[10467],"""[8. sweater weather - the neighbourhood\ngirls/girls/boys - panic! at the disco]""","""[surprise]"""
[10468],"""[Who's not going to hoco and wants to go to fright fest this Saturday??]""","""[surprise]"""
[10469],"""[but throughout that entire thing I was shaking rlly bad and my heart was racing and I was almost in tears lmao (thanks mr.*****)]""","""[surprise]"""
[10470],"""[can't believe Achilles killed me! ]""","""[surprise]"""
[10471],"""[@BjerkeDanielle @FunnySayings lol that's hilarious]""","""[surprise]"""
[10472],"""[I wonder if Corey will vote for Nicole?? #snacole #bb18 #paulsgonnawin #finale #halfamill ]""","""[surprise]"""
[10473],"""[@GenevievePere23 @swifttwinner13 WOW you're calling me bully bc I correct a typo?😂 harsh]""","""[surprise]"""
[10474],"""[I can't imagine keeping malice with my brothers!! I shudder when I see siblings estranged and all]""","""[surprise]"""
[10475],"""[@xBladeMania 'I didn't see them???' huff.]""","""[surprise]"""
[10476],"""[@crazace76 it looks cool and animated well for pixel art !]""","""[surprise]"""
[10477],"""[Our branch will be closed this Sunday, 9/25, in honor of the IRONMAN 70.3 happening in Downtown! Come cheer on race participants!]""","""[surprise]"""
[10478],"""[I can't believe @HoustonTexans can't put up even 3 points on @Patriots  #hugeletdown]""","""[surprise]"""
[10479],"""[Right i may be an #sufc fan and the football maybe shit but marcos rojo for #mufc has had a shocking start he's just dreadful]""","""[surprise]"""
[10480],"""[Mary Berry - what's the icing on top of your Bakewell tart? It looks like horrid Mr Kipling, not something Derbyshire would recognise #GBBO]""","""[surprise]"""
[10481],"""[Watch this amazing live.ly broadcast by @maisiev #lively #musically]""","""[surprise]"""
[10482],"""[What if.... the Metro LRT went over the Walterdale?!?! 😂 #yeg #levity]""","""[surprise]"""
[10483],"""[Folk Band 'Thistle Down' will be replaced by 'The Paul Edwards Quartet' at Laurel Bank Park Sat 24 11am - 3pm due to ill health #jazz ]""","""[surprise]"""
